,timestamp,url,profile,domElements_median,domElements_mean,domElements_min,domElements_max,ttfb_median,ttfb_mean,ttfb_min,ttfb_max,loadEventEnd_median,loadEventEnd_mean,loadEventEnd_min,loadEventEnd_max,firstPaint_median,firstPaint_mean,firstPaint_min,firstPaint_max,fullyLoaded_median,fullyLoaded_mean,fullyLoaded_min,fullyLoaded_max,domComplete_median,domComplete_mean,domComplete_min,domComplete_max,throttleType,throttleparameter,httpVersion,lighthouse_performance,first-contentful-paint_score,first-contentful-paint_numericValue,largest-contentful-paint_score,largest-contentful-paint_numericValue,speed-index_score,speed-index_numericValue,total-blocking-time_score,total-blocking-time_numericValue,cumulative-layout-shift_score,cumulative-layout-shift_numericValue
0,2021-11-22T16:48:46+00:00,https://www.facebook.com/,3g,264,264,264,264,255,259,254,269,701,695,681,704,469,469,462,477,1873,1871,1854,1886,695,689,674,698,bandwidth,320Mbps,2,0.79,0.3,3698.598,0.54,3848.598,0.86,3698.598,1,0,1,0.02756183624
0,2021-11-22T16:51:26+00:00,https://www.youtube.com/,3g,8838,8835,8823,8845,50,50,48,52,2609,2660,2583,2789,263,262,243,279,3647,3740,3634,3938,2606,2658,2581,2787,bandwidth,320Mbps,2,0.48,0.14,4606.078,0.03,8124.478,0.6,5203.096453,0.67,414.05,1,0.01672668457
0,2021-11-22T16:46:13+00:00,https://www.google.com/,3g,211,211,210,211,112,150,78,259,501,554,495,667,260,292,210,407,642,683,621,785,495,549,490,661,bandwidth,320Mbps,2,0.81,0.89,1848.691,0.98,1848.691,0.97,2696.576929,0.51,588.5,0.99,0.04221191406
0,2021-11-22T17:08:42+00:00,https://www.instagram.com/,3g,323,323,323,323,272,273,267,279,892,902,886,929,337,343,332,359,2339,2344,2334,2358,890,901,885,928,bandwidth,400Mbps,2,0.7,0.89,1850.743,0.01,10024.933,0.99,2270.719454,1,0,0.94,0.08203125
0,2021-11-22T17:11:31+00:00,https://www.vk.com/,3g,310,283,228,310,1134,1179,1100,1303,5095,5109,4890,5341,4006,3986,3877,4074,5570,5565,5443,5683,5071,5093,4866,5341,bandwidth,400Mbps,2,0.46,0,15049.074,0,15253.164,0.01,15049.074,1,0,1,0
0,2021-11-22T17:03:07+00:00,https://www.facebook.com/,3g,264,264,264,264,253,255,245,266,700,759,684,894,478,503,460,572,1870,1907,1865,1987,694,753,677,887,bandwidth,400Mbps,2,0.79,0.3,3703.089,0.54,3853.089,0.86,3703.089,1,0,1,0.02756183624
0,2021-11-22T17:05:48+00:00,https://www.youtube.com/,3g,8847,8848,8837,8860,59,60,53,67,2656,2713,2543,2939,244,244,244,245,3771,4186,3565,5222,2655,2711,2541,2937,bandwidth,400Mbps,2,0.49,0.14,4636.024,0.02,8853.9675,0.68,4747.037307,0.69,393,1,0.01672668457
0,2021-11-22T17:00:34+00:00,https://www.google.com/,3g,210,210,210,211,117,104,70,124,510,486,434,514,258,231,177,259,645,622,565,656,503,480,428,508,bandwidth,400Mbps,2,0.79,0.89,1844.359,0.98,1844.359,0.98,2545.345152,0.46,653,0.99,0.04221191406
0,2021-11-22T18:05:20+00:00,https://www.instagram.com/,3g,323,323,323,323,640,642,293,993,1308,1340,990,1721,722,772,423,1172,2909,2935,2729,3166,1306,1338,988,1720,bandwidth,720Mbps,2,0.7,0.89,1849.731,0.01,10022.543,0.99,2150.939742,1,0,0.94,0.08203125
0,2021-11-22T18:08:22+00:00,https://www.vk.com/,3g,310,310,310,310,1117,1097,1035,1138,5922,7240,5574,10223,4884,6138,4349,9181,6505,7803,6119,10786,5890,7206,5544,10183,bandwidth,720Mbps,2,0.46,0,14691.563,0,14945.591,0.01,14691.563,1,0,1,0
0,2021-11-22T17:59:49+00:00,https://www.facebook.com/,3g,264,264,264,264,295,291,279,298,789,809,775,864,583,580,549,609,1990,2012,1960,2085,782,803,769,857,bandwidth,720Mbps,2,0.79,0.3,3709.441,0.54,3859.441,0.86,3709.441,1,0,1,0.02756183624
0,2021-11-22T18:02:27+00:00,https://www.youtube.com/,3g,8839,8843,8830,8859,62,67,61,77,2599,2634,2559,2744,250,259,232,295,3672,3722,3635,3859,2596,2632,2557,2742,bandwidth,720Mbps,2,0.52,0.19,4254.5165,0.05,7246.8385,0.7,4676.367838,0.75,339.5,1,0.01672668457
0,2021-11-22T17:57:19+00:00,https://www.google.com/,3g,210,210,210,210,92,98,84,117,518,519,477,563,216,231,184,294,667,666,628,703,511,513,471,557,bandwidth,720Mbps,2,0.79,0.89,1846.034,0.98,1846.034,0.98,2489.010802,0.45,665.5,0.99,0.04221191406
0,2021-11-22T16:10:50+00:00,https://www.instagram.com/,3g,323,323,323,323,281,284,278,293,933,938,904,978,364,361,351,368,2409,3976,2351,7168,931,936,902,976,bandwidth,80Mbps,2,0.7,0.89,1853.92,0.01,10068.39,0.99,2332.620056,1,0,0.94,0.08203125
0,2021-11-22T16:13:44+00:00,https://www.vk.com/,3g,310,281,222,310,1217,1191,1039,1317,5203,5254,4862,5696,4259,4235,3876,4569,5765,5701,5424,5914,5177,5236,4836,5695,bandwidth,80Mbps,2,0.46,0,15026.8275,0,15252.239,0.01,15026.8275,1,0,1,0
0,2021-11-22T16:05:05+00:00,https://www.facebook.com/,3g,264,264,264,264,254,286,253,351,716,739,697,803,491,508,459,574,1921,1936,1887,1999,709,732,691,796,bandwidth,80Mbps,2,0.79,0.29,3745.378,0.53,3895.378,0.85,3745.378,1,0,1,0.02756183624
0,2021-11-22T16:07:47+00:00,https://www.youtube.com/,3g,8857,8835,8790,8859,57,61,55,71,2657,2730,2652,2880,245,312,229,462,3768,3863,3744,4078,2656,2728,2650,2878,bandwidth,80Mbps,2,0.46,0.14,4613.83,0.02,8847.4355,0.69,4729.120825,0.59,498.5,1,0
0,2021-11-22T16:02:30+00:00,https://www.google.com/,3g,214,213,210,214,139,166,124,234,629,592,517,630,308,315,261,377,773,746,684,781,624,587,512,624,bandwidth,80Mbps,2,0.79,0.89,1845.12,0.98,1845.12,0.97,2691.356143,0.47,646.5,0.99,0.04221191406
0,2021-11-22T17:51:19+00:00,https://www.instagram.com/,3g,323,323,323,323,276,285,272,306,919,946,899,1020,361,395,347,478,2362,2390,2351,2456,918,945,898,1019,bandwidth,640Mbps,2,0.7,0.89,1849.25,0.01,10012.628,0.99,2163.733108,1,0,0.94,0.08203125
0,2021-11-22T17:54:05+00:00,https://www.vk.com/,3g,310,281,222,310,1244,1199,1045,1308,5075,5051,4835,5242,4070,4093,3932,4276,5611,5489,5038,5817,5052,5034,4835,5216,bandwidth,640Mbps,2,0.46,0,15024.446,0,15271.6845,0.01,15024.446,1,0,1,0
0,2021-11-22T17:45:43+00:00,https://www.facebook.com/,3g,264,264,264,264,272,325,248,454,734,765,678,882,474,531,460,658,1937,1965,1864,2093,725,758,672,876,bandwidth,640Mbps,2,0.79,0.3,3711.648,0.54,3861.648,0.86,3711.648,1,0,1,0
0,2021-11-22T17:48:28+00:00,https://www.youtube.com/,3g,8884,8881,8845,8913,55,55,54,56,2587,2578,2552,2595,242,240,233,245,3641,3684,3563,3848,2584,2576,2551,2594,bandwidth,640Mbps,2,0.48,0.15,4549.536,0.03,8176.803,0.7,4646.677458,0.63,448,1,0.006707763672
0,2021-11-22T17:43:12+00:00,https://www.google.com/,3g,210,210,210,210,111,117,110,131,490,489,475,502,233,227,197,250,634,634,625,643,484,483,469,497,bandwidth,640Mbps,2,0.79,0.89,1847.692,0.98,1847.692,0.98,2504.961549,0.46,659,0.99,0.04221191406
0,2021-11-22T17:23:01+00:00,https://www.instagram.com/,3g,323,323,323,323,283,498,262,950,909,1132,883,1603,347,570,335,1027,2359,2573,2330,3030,907,1130,882,1601,bandwidth,480Mbps,2,0.65,0.42,3239.198,0.01,10024.306,0.92,3239.198,1,0,0.94,0.08203125
0,2021-11-22T17:25:55+00:00,https://www.vk.com/,3g,310,310,310,310,1090,1078,1051,1094,5205,5102,4760,5340,4083,3973,3753,4083,5774,5669,5321,5912,5182,5078,4736,5316,bandwidth,480Mbps,2,0.46,0,15147.231,0,15396.7525,0.01,15147.231,1,0,1,0
0,2021-11-22T17:17:22+00:00,https://www.facebook.com/,3g,264,264,264,264,265,267,259,276,712,710,695,723,475,475,460,491,1879,1872,1846,1892,704,703,688,717,bandwidth,480Mbps,2,0.79,0.3,3694.229,0.54,3844.229,0.86,3694.229,1,0,1,0.02756183624
0,2021-11-22T17:20:06+00:00,https://www.youtube.com/,3g,8839,8839,8820,8858,52,54,52,57,2690,2735,2635,2881,260,322,259,447,3778,3867,3689,4133,2689,2734,2633,2879,bandwidth,480Mbps,2,0.5,0.14,4615.742,0.03,7809.014,0.58,5311.564325,0.75,337,1,0.01672668457
0,2021-11-22T17:14:49+00:00,https://www.google.com/,3g,210,211,210,214,76,75,68,82,495,485,449,512,191,192,191,193,638,622,586,643,490,480,444,506,bandwidth,480Mbps,2,0.8,0.89,1845.463,0.98,1845.463,0.97,2646.175595,0.48,623,0.99,0.04221191406
0,2021-11-22T16:26:55+00:00,https://www.instagram.com/,3g,323,323,323,323,295,419,275,687,951,1112,940,1445,363,486,346,750,2405,2557,2390,2876,950,1111,938,1444,bandwidth,160Mbps,3,0.7,0.89,1855.091,0.01,10031.295,0.99,2225.01863,1,0,0.94,0.08203125
0,2021-11-22T16:30:06+00:00,https://www.vk.com/,3g,310,327,310,360,1102,1102,1080,1124,4999,4937,4572,5241,4072,3973,3607,4240,5606,5575,5288,5832,4960,4908,4546,5217,bandwidth,160Mbps,3,0.46,0,14792.117,0,14977.415,0.01,14792.117,1,0,1,0
0,2021-11-22T16:21:06+00:00,https://www.facebook.com/,3g,264,264,264,264,253,258,247,274,727,727,716,739,476,475,460,489,1914,1905,1871,1929,720,721,710,733,bandwidth,160Mbps,3,0.79,0.3,3701.735,0.54,3851.735,0.86,3701.735,1,0,1,0.02756183624
0,2021-11-22T16:24:05+00:00,https://www.youtube.com/,3g,8857,8506,7783,8877,55,59,52,70,2725,2719,2703,2730,277,271,258,278,3821,3821,3777,3864,2722,2717,2701,2728,bandwidth,160Mbps,3,0.46,0.16,4473.545,0.03,8121.37,0.54,5566.861176,0.65,427.9565,1,0.01672668457
0,2021-11-22T16:18:27+00:00,https://www.google.com/,3g,210,210,210,210,137,138,136,142,578,700,519,1002,244,249,243,259,696,821,660,1107,573,691,514,985,bandwidth,160Mbps,3,0.78,0.89,1846.885,0.98,1846.885,0.96,2714.156853,0.42,719.038,0.99,0.04221191406
0,2021-11-22T18:21:06+00:00,https://www.instagram.com/,3g,323,323,323,323,273,390,270,627,962,1050,939,1249,347,464,346,698,2387,2493,2385,2706,961,1049,938,1248,bandwidth,800Mbps,3,0.7,0.89,1854.567,0.01,10173.213,0.99,2209.981474,1,0,0.94,0.08203125
0,2021-11-22T18:24:16+00:00,https://www.vk.com/,3g,310,327,310,360,1041,1117,1037,1273,4926,4928,4628,5231,3949,3936,3552,4307,5503,5588,5456,5804,4895,4901,4600,5208,bandwidth,800Mbps,3,0.46,0,14910.4955,0,15185.7095,0.01,14910.4955,1,0,1,0
0,2021-11-22T18:15:27+00:00,https://www.facebook.com/,3g,264,264,264,264,264,270,264,282,741,748,704,800,477,479,477,484,1899,1918,1880,1976,733,741,698,793,bandwidth,800Mbps,3,0.79,0.29,3719.969,0.54,3869.969,0.86,3719.969,1,0,1,0
0,2021-11-22T18:18:19+00:00,https://www.youtube.com/,3g,8810,8820,8800,8849,57,64,49,87,2631,3495,2573,5280,279,282,277,291,4221,4428,3688,5375,2630,3492,2571,5274,bandwidth,800Mbps,3,0.5,0.14,4608.407,0.03,7914.727,0.62,5097.748408,0.73,357,1,0.01672668457
0,2021-11-22T18:12:54+00:00,https://www.google.com/,3g,210,210,210,210,111,108,99,114,506,516,478,563,247,257,228,297,612,641,609,703,500,510,472,558,bandwidth,800Mbps,3,0.8,0.89,1845.417,0.98,1845.417,0.98,2448.602897,0.47,637,0.99,0.04221191406
0,2021-11-22T16:41:27+00:00,https://www.instagram.com/,3g,323,323,323,323,282,281,277,284,934,949,919,995,350,354,346,365,2421,2529,2404,2762,932,947,917,993,bandwidth,240Mbps,3,0.7,0.89,1848.181,0.01,9999.899,0.99,2181.322062,1,0,0.94,0.08203125
0,2021-11-22T16:44:36+00:00,https://www.vk.com/,3g,310,281,222,310,1157,1164,1038,1296,4687,4692,4509,4881,3802,3735,3526,3878,5104,5155,4900,5462,4684,4671,4484,4844,bandwidth,240Mbps,3,0.46,0,15882.0735,0,15957.0735,0.01,15882.0735,1,0,1,0
0,2021-11-22T16:35:44+00:00,https://www.facebook.com/,3g,264,264,264,264,278,329,253,457,727,790,719,924,494,543,471,664,1898,2024,1860,2313,720,783,711,917,bandwidth,240Mbps,3,0.79,0.29,3722.003,0.54,3872.003,0.85,3722.003,1,0,1,0.02756183624
0,2021-11-22T16:38:34+00:00,https://www.youtube.com/,3g,8830,8527,7844,8906,52,52,51,52,2726,2687,2518,2818,254,255,253,259,3671,3722,3539,3956,2724,2685,2516,2816,bandwidth,240Mbps,3,0.48,0.16,4493.281,0.02,8714.514,0.63,5061.472055,0.67,413.546,1,0
0,2021-11-22T16:33:03+00:00,https://www.google.com/,3g,211,211,210,211,139,145,134,163,533,542,521,572,248,249,225,275,672,680,660,709,528,537,516,566,bandwidth,240Mbps,3,0.78,0.88,1884.229,0.98,1884.229,0.97,2580.901013,0.43,701.408,0.99,0.04221191406
0,2021-11-22T17:38:32+00:00,https://www.instagram.com/,3g,323,323,323,323,274,377,265,591,963,1031,895,1235,347,456,323,697,2405,2477,2340,2686,961,1029,893,1234,bandwidth,560Mbps,3,0.71,0.99,1234.685,0.01,10018.499,1,1804.017794,1,0,0.94,0.08203125
0,2021-11-22T17:41:37+00:00,https://www.vk.com/,3g,310,283,228,310,1124,1174,1093,1306,4668,4712,4616,4853,3744,3781,3631,3967,5201,5168,5070,5234,4622,4688,4592,4850,bandwidth,560Mbps,3,0.46,0,14901.815,0,15061.888,0.01,14901.815,1,0,1,0
0,2021-11-22T17:33:00+00:00,https://www.facebook.com/,3g,264,264,264,264,282,321,280,401,739,769,724,843,503,540,499,617,1906,1932,1905,1986,733,762,717,836,bandwidth,560Mbps,3,0.79,0.3,3712.338,0.54,3862.338,0.86,3712.338,1,0,1,0.02756183624
0,2021-11-22T17:35:47+00:00,https://www.youtube.com/,3g,8864,8864,8829,8900,59,59,57,61,2705,2678,2593,2735,251,250,218,282,3806,4000,3612,4583,2688,2670,2590,2732,bandwidth,560Mbps,3,0.5,0.14,4620.577,0.03,7784.113,0.62,5087.069433,0.74,345.5,1,0.01672668457
0,2021-11-22T17:30:26+00:00,https://www.google.com/,3g,210,210,210,210,94,96,90,104,486,505,477,553,189,195,186,210,623,636,621,665,480,499,471,547,bandwidth,560Mbps,3,0.79,0.89,1844.412,0.97,1999.383,0.98,2465.645219,0.45,664.1505,0.99,0.04221191406
0,2021-11-22T16:55:50+00:00,https://www.instagram.com/,3g,323,324,323,325,280,280,271,288,924,940,922,973,347,342,329,350,2397,2389,2372,2399,922,938,920,972,bandwidth,320Mbps,3,0.7,0.89,1847.907,0.01,10012.663,0.99,2213.812486,1,0,0.94,0.08203125
0,2021-11-22T16:58:58+00:00,https://www.vk.com/,3g,310,281,222,310,1064,1072,1054,1098,4895,4906,4844,4978,3990,3899,3693,4015,5480,5443,5075,5773,4870,4885,4842,4943,bandwidth,320Mbps,3,0.46,0,15107.1985,0,15310.396,0.01,15107.1985,1,0,1,0
0,2021-11-22T16:50:04+00:00,https://www.facebook.com/,3g,264,264,264,264,258,259,251,267,707,708,677,741,477,471,458,477,1883,1893,1872,1923,700,701,669,734,bandwidth,320Mbps,3,0.79,0.3,3713.567,0.54,3863.567,0.86,3713.567,1,0,1,0.02756183624
0,2021-11-22T16:52:55+00:00,https://www.youtube.com/,3g,8837,8845,8830,8867,57,56,51,61,2636,2694,2630,2817,278,272,260,278,3760,3811,3663,4010,2634,2693,2629,2815,bandwidth,320Mbps,3,0.48,0.14,4606.529,0.02,8388.709,0.57,5363.558059,0.71,377,1,0.01672668457
0,2021-11-22T16:47:29+00:00,https://www.google.com/,3g,210,211,210,214,96,114,87,160,524,523,485,560,214,238,189,310,661,662,624,700,518,517,479,554,bandwidth,320Mbps,3,0.8,0.89,1847.804,0.98,1847.804,0.93,3128.698713,0.51,592,0.99,0.04221191406
0,2021-11-22T17:10:04+00:00,https://www.instagram.com/,3g,323,323,323,323,268,273,266,284,899,919,898,959,331,339,331,356,2355,2361,2342,2386,898,917,897,957,bandwidth,400Mbps,3,0.7,0.89,1847.056,0.01,10018.225,0.99,2279.7618,1,0,0.94,0.08203125
0,2021-11-22T17:13:13+00:00,https://www.vk.com/,3g,310,283,228,310,1038,1124,1029,1305,4625,4576,4437,4665,3633,3634,3477,3792,5019,5031,4891,5183,4598,4559,4415,4664,bandwidth,400Mbps,3,0.46,0,14724.878,0,15034.856,0.01,14724.878,1,0,1,0
0,2021-11-22T17:04:25+00:00,https://www.facebook.com/,3g,264,264,264,264,255,254,251,255,695,700,690,716,459,455,443,462,1863,1867,1859,1880,688,693,683,709,bandwidth,400Mbps,3,0.79,0.3,3712.611,0.54,3862.611,0.86,3712.611,1,0,1,0
0,2021-11-22T17:07:17+00:00,https://www.youtube.com/,3g,8839,8836,8820,8849,54,52,46,55,2631,2675,2584,2810,258,260,256,266,3730,3869,3674,4203,2630,2674,2583,2808,bandwidth,400Mbps,3,0.49,0.14,4623.156,0.03,8029.123,0.6,5239.476457,0.7,383,1,0
0,2021-11-22T17:01:50+00:00,https://www.google.com/,3g,210,210,210,210,86,87,86,88,460,463,456,473,200,198,194,201,609,598,574,611,454,457,451,467,bandwidth,400Mbps,3,0.79,0.89,1847.401,0.98,1847.401,0.97,2701.019961,0.47,644,0.99,0.04221191406
0,2021-11-22T18:06:51+00:00,https://www.instagram.com/,3g,323,323,323,323,290,390,271,609,1034,1077,904,1292,468,500,347,684,2725,3793,2351,6302,1032,1075,902,1290,bandwidth,720Mbps,3,0.71,0.95,1541.882,0.01,10014.742,1,1959.592736,1,0,0.94,0.08203125
0,2021-11-22T18:10:05+00:00,https://www.vk.com/,3g,310,281,222,310,1116,1157,1108,1247,5212,5066,4678,5307,4166,4028,3701,4217,5521,5549,5351,5775,5189,5050,4656,5306,bandwidth,720Mbps,3,0.46,0,14910.557,0,15072.386,0.01,14910.557,1,0,1,0
0,2021-11-22T18:01:07+00:00,https://www.facebook.com/,3g,264,264,264,264,291,285,269,296,745,762,687,854,501,532,467,628,1915,1938,1862,2036,739,756,681,848,bandwidth,720Mbps,3,0.79,0.3,3708.073,0.54,3858.073,0.86,3708.073,1,0,1,0
0,2021-11-22T18:03:54+00:00,https://www.youtube.com/,3g,8848,8840,8790,8883,64,61,54,65,2598,2636,2578,2733,260,250,217,273,3669,3923,3663,4438,2597,2635,2577,2731,bandwidth,720Mbps,3,0.44,0.19,4277.346,0.02,8653.8,0.63,5073.893085,0.54,545.44,1,0.01672668457
0,2021-11-22T17:58:34+00:00,https://www.google.com/,3g,210,206,198,210,106,107,100,114,536,524,477,558,232,247,217,293,666,661,620,698,528,517,471,552,bandwidth,720Mbps,3,0.8,0.89,1844.8,0.98,1844.8,0.98,2474.443621,0.49,618.5,0.99,0.04221191406
0,2021-11-22T16:12:13+00:00,https://www.instagram.com/,3g,323,324,323,325,298,295,281,305,992,981,951,1000,364,362,359,364,2424,2421,2399,2439,990,980,950,999,bandwidth,80Mbps,3,0.7,0.89,1850.51,0.01,10025.389,0.99,2311.633672,1,0,0.94,0.08203125
0,2021-11-22T16:15:32+00:00,https://www.vk.com/,3g,360,343,310,360,1152,1168,1130,1222,4664,4709,4587,4877,3760,3773,3618,3940,5361,5350,5237,5451,4628,4674,4544,4849,bandwidth,80Mbps,3,0.46,0,14873.7485,0,15097.677,0.01,14873.7485,1,0,1,0
0,2021-11-22T16:06:24+00:00,https://www.facebook.com/,3g,264,264,264,264,259,247,218,265,698,692,664,715,460,448,409,475,1856,1860,1837,1886,689,685,658,707,bandwidth,80Mbps,3,0.79,0.3,3693.832,0.54,3843.832,0.86,3693.832,1,0,1,0.02756183624
0,2021-11-22T16:09:23+00:00,https://www.youtube.com/,3g,8859,8870,8849,8903,55,62,52,78,2751,4377,2642,7738,277,1929,268,5241,4530,6112,4276,9529,2748,4375,2641,7735,bandwidth,80Mbps,3,0.47,0.16,4481.809,0.03,7875.228,0.56,5455.965561,0.65,430.977,1,0.01672668457
0,2021-11-22T16:03:47+00:00,https://www.google.com/,3g,210,210,210,210,143,162,132,212,594,567,507,600,256,263,244,288,731,706,652,735,588,561,501,594,bandwidth,80Mbps,3,0.79,0.88,1877.886,0.97,2033.651,0.97,2575.615314,0.48,626.5,0.99,0.04221191406
0,2021-11-22T17:52:41+00:00,https://www.instagram.com/,3g,323,323,323,323,266,274,260,297,963,978,945,1027,393,393,329,458,2407,2413,2368,2464,962,977,943,1025,bandwidth,640Mbps,3,0.65,0.42,3244.186,0.01,10040.866,0.92,3244.186,1,0,0.94,0.08203125
0,2021-11-22T17:55:45+00:00,https://www.vk.com/,3g,310,310,310,310,1238,1265,1131,1426,4877,4906,4743,5099,3904,3945,3767,4163,5541,5514,5346,5655,4855,4883,4717,5077,bandwidth,640Mbps,3,0.46,0,15247.806,0,15351.0475,0.01,15247.806,1,0,1,0
0,2021-11-22T17:47:02+00:00,https://www.facebook.com/,3g,264,264,264,264,259,258,249,265,710,711,706,718,461,466,460,476,1899,1899,1894,1903,704,704,698,711,bandwidth,640Mbps,3,0.79,0.3,3698.31,0.54,3848.31,0.86,3698.31,1,0,1,0.02756183624
0,2021-11-22T17:49:55+00:00,https://www.youtube.com/,3g,8828,8830,8825,8838,69,63,51,69,2638,2669,2591,2777,244,241,217,261,3750,3801,3620,4033,2636,2667,2589,2775,bandwidth,640Mbps,3,0.43,0.14,4641.01,0.02,8260.271,0.53,5645.968716,0.56,525.677,1,0.01672668457
0,2021-11-22T17:44:27+00:00,https://www.google.com/,3g,210,206,198,210,93,93,90,96,456,459,452,470,217,214,193,233,632,632,595,669,448,453,446,465,bandwidth,640Mbps,3,0.79,0.89,1845.264,0.97,2000.205,0.98,2459.183197,0.47,645.5,0.99,0.04221191406
0,2021-11-22T17:24:28+00:00,https://www.instagram.com/,3g,323,323,323,323,279,410,269,683,945,1091,944,1383,347,475,329,750,2391,2529,2389,2808,943,1089,943,1381,bandwidth,480Mbps,3,0.7,0.89,1849.145,0.01,10009.502,0.99,2173.379598,1,0,0.94,0.08203125
0,2021-11-22T17:27:34+00:00,https://www.vk.com/,3g,278,270,222,310,1099,1100,1077,1123,4971,4884,4630,5050,3815,3874,3717,4090,5192,5213,5175,5273,4970,4872,4595,5050,bandwidth,480Mbps,3,0.46,0,15912.0075,0,15987.0075,0.01,15912.0075,1,0,1,0
0,2021-11-22T17:18:42+00:00,https://www.facebook.com/,3g,264,264,264,264,262,263,261,267,730,724,707,736,483,480,471,487,1917,1910,1878,1935,723,717,698,729,bandwidth,480Mbps,3,0.79,0.3,3691.856,0.54,3841.856,0.86,3691.856,1,0,1,0.02756183624
0,2021-11-22T17:21:34+00:00,https://www.youtube.com/,3g,8818,8828,8815,8851,54,60,54,72,2670,2698,2582,2843,256,259,243,277,3761,3814,3678,4003,2668,2697,2580,2842,bandwidth,480Mbps,3,0.47,0.16,4465.503,0.02,8640.481,0.57,5410.243521,0.65,428.033,1,0.01672668457
0,2021-11-22T17:16:05+00:00,https://www.google.com/,3g,210,206,198,210,83,88,82,98,465,480,457,517,211,204,191,211,602,621,596,664,459,474,452,512,bandwidth,480Mbps,3,0.8,0.89,1842.192,0.98,1842.192,0.98,2524.245686,0.48,631,0.99,0.04221191406
0,2021-11-23T05:34:41+00:00,https://www.glassdoor.com/,3g,1146,1146,1146,1146,1082,1092,1079,1114,4593,4519,4354,4611,1512,1506,1331,1674,7321,7377,7307,7504,4510,4445,4291,4534,bandwidth,160Mbps,2,0.17,0.31,3667.37,0.03,7892.1975,0.06,11038.60009,0.01,4331.5,0.83,0.1256178792
0,2021-11-23T05:24:01+00:00,https://www.canva.com/,3g,4258,4257,4255,4259,560,608,517,746,3757,3740,3571,3892,895,914,832,1014,3979,4054,3833,4350,3737,3724,3564,3872,bandwidth,160Mbps,2,0.48,0.8,2149.557,0.66,3424.678,0.49,5880.682379,0.06,2359.5,1,0.001323025174
0,2021-11-23T05:27:30+00:00,https://www.whatsapp.com/,3g,560,560,560,560,472,532,408,715,807,893,758,1113,692,754,626,944,2031,2130,1981,2377,799,884,750,1103,bandwidth,160Mbps,2,0.82,0.68,2482.376,0.43,4256.7225,0.98,2482.376,1,0,1,0.0137546658
0,2021-11-23T05:38:36+00:00,https://www.live.com/,3g,449,449,449,449,95,108,80,149,1805,3292,1569,6501,358,360,344,377,2103,3575,1811,6812,1805,3292,1569,6501,bandwidth,160Mbps,2,0.43,0.51,2958.244,0.01,10064.184,0.8,4094.72152,0.31,910.5,1,0
0,2021-11-23T08:27:49+00:00,https://www.glassdoor.com/,3g,1146,1146,1146,1147,1816,1755,1214,2234,11248,16534,5096,33258,2478,3988,1647,7840,13728,20124,8238,38406,11196,16461,5015,33173,bandwidth,800Mbps,2,0.16,0.3,3716.403,0,10409.3595,0.06,11116.11867,0.01,4626.5,0.82,0.1293892415
0,2021-11-23T08:11:16+00:00,https://www.canva.com/,3g,4258,4255,4248,4260,584,593,580,615,3599,3629,3492,3797,879,905,874,963,3788,4950,3668,7393,3588,3612,3467,3782,bandwidth,800Mbps,2,0.47,0.8,2137.11,0.64,3514.11,0.52,5706.973185,0.05,2516.5,1,0.002768866221
0,2021-11-23T08:14:41+00:00,https://www.whatsapp.com/,3g,560,560,560,560,413,415,407,426,787,851,726,1039,631,634,622,650,2020,2079,1957,2260,778,843,719,1031,bandwidth,800Mbps,2,0.84,0.64,2601.598,0.51,3951.93,0.97,2601.598,1,0,1,0.0137546658
0,2021-11-23T08:33:15+00:00,https://www.live.com/,3g,449,449,449,449,180,169,141,185,1895,1917,1885,1971,441,427,397,443,2207,3499,2184,6107,1895,1917,1885,1971,bandwidth,800Mbps,2,0.43,0.54,2893.27,0.01,10004.094,0.83,3861.287721,0.31,922,1,0
0,2021-11-23T05:52:36+00:00,https://www.glassdoor.com/,3g,1146,1146,1146,1146,1170,1644,1156,2605,4828,4957,4443,5599,1744,2001,1410,2850,8758,8526,8055,8764,4767,4883,4363,5519,bandwidth,240Mbps,2,0.16,0.31,3674.238,0.02,8267.392,0.05,11557.12283,0.01,4589,0.77,0.1463085598
0,2021-11-23T05:41:46+00:00,https://www.canva.com/,3g,4258,4259,4252,4267,587,580,554,600,3709,3747,3250,4283,877,874,845,899,3777,3828,3310,4398,3690,3728,3228,4267,bandwidth,240Mbps,2,0.48,0.81,2126.155,0.64,3519.155,0.52,5665.415628,0.06,2213,1,0.001323025174
0,2021-11-23T05:45:09+00:00,https://www.whatsapp.com/,3g,560,560,560,560,519,510,468,543,854,848,802,887,727,719,675,755,2081,2067,2026,2093,847,839,794,876,bandwidth,240Mbps,2,0.81,0.64,2598.477,0.42,4323.477,0.97,2598.477,1,0,1,0.0137546658
0,2021-11-23T05:56:30+00:00,https://www.live.com/,3g,449,449,449,449,117,152,115,224,1866,1913,1865,2008,380,405,356,478,2177,2218,2165,2312,1865,1913,1865,2008,bandwidth,240Mbps,2,0.34,0.54,2884.996,0.01,10002.687,0.04,12219.40458,0.29,952.5,1,0.0001910400391
0,2021-11-23T07:12:06+00:00,https://www.glassdoor.com/,3g,1146,1145,1142,1146,1205,1441,1094,2024,4640,14390,4409,34122,1478,1813,1336,2625,7492,17998,7240,39263,4569,14315,4332,34043,bandwidth,560Mbps,2,0.16,0.29,3735.64,0.02,8208.6695,0.01,16001.69765,0.01,4773.5,0.81,0.131700609
