,timestamp,url,profile,domElements_median,domElements_mean,domElements_min,domElements_max,ttfb_median,ttfb_mean,ttfb_min,ttfb_max,loadEventEnd_median,loadEventEnd_mean,loadEventEnd_min,loadEventEnd_max,firstPaint_median,firstPaint_mean,firstPaint_min,firstPaint_max,fullyLoaded_median,fullyLoaded_mean,fullyLoaded_min,fullyLoaded_max,domComplete_median,domComplete_mean,domComplete_min,domComplete_max,throttleType,throttleparameter,httpVersion,num_http2_responses,num_http3_responses,lighthouse_performance,first-contentful-paint_score,first-contentful-paint_numericValue,largest-contentful-paint_score,largest-contentful-paint_numericValue,speed-index_score,speed-index_numericValue,total-blocking-time_score,total-blocking-time_numericValue,cumulative-layout-shift_score,cumulative-layout-shift_numericValue
0,2021-11-16T20:28:02+00:00,https://www.google.com/,3g,210,210,210,210,97,96,90,102,588,588,580,596,251,254,241,269,716,723,698,755,581,578,566,588,delay,800ms,3,18,51,0.77,0.87,1900.6659999999995,0.98,1900.6659999999997,0.96,2782.026261148704,0.4,742.5,0.99,0.0422119140625
0,2021-11-16T20:39:39+00:00,https://www.vk.com/,3g,310,310,310,310,1104,1106,1099,1115,5031,4996,4794,5162,3970,3948,3820,4053,5717,5656,5362,5889,5003,4969,4768,5137,delay,800ms,3,133,69,0.46,0,16067.854000000003,0,16217.854000000003,0.01,16067.854000000003,1,0,1,0
0,2021-11-16T20:30:36+00:00,https://www.facebook.com/,3g,261,260,259,261,278,281,260,304,836,853,835,889,554,563,535,601,2024,2024,2012,2036,827,843,823,879,delay,800ms,3,27,98,0.79,0.27,3838.966,0.54,3838.966,0.84,3838.966,1,0,1,0.02756183624267578
0,2021-11-16T20:33:36+00:00,https://www.youtube.com/,3g,9387,9013,8264,9388,64,65,61,69,4149,4182,4069,4329,372,377,372,386,10885,10878,10750,10999,4147,4180,4067,4327,delay,800ms,3,45,248,0.45,0.15,4559.173000000001,0.01,9146.970000000001,0.67,4840.11127744,0.59,490.5,1,0.006707763671875
0,2021-11-16T20:36:29+00:00,https://www.instagram.com/,3g,323,323,323,323,300,501,273,930,1145,1351,1144,1764,382,601,381,1041,2534,2757,2530,3206,1144,1349,1142,1762,delay,800ms,3,12,90,0.71,0.98,1284.5600000000002,0,10297.628000000002,0.99,1989.4915159992092,1,0,0.94,0.08203125
0,2021-11-16T20:42:36+00:00,https://www.google.com/,3g,210,210,210,210,343,345,342,351,1000,934,749,1054,470,466,446,483,1651,1658,1621,1702,992,927,743,1047,delay,900ms,3,18,51,0.74,0.87,1909.905,0.98,1909.905,0.95,2880.8324861662227,0.33,868.5,0.99,0.0422119140625
0,2021-11-16T20:54:20+00:00,https://www.vk.com/,3g,310,283,228,310,1110,1091,1047,1116,4942,4895,4757,4986,3853,3893,3805,4021,5309,5347,5201,5532,4941,4876,4730,4958,delay,900ms,3,132,63,0.46,0,16124.573,0,16274.572999999999,0.01,16124.573,1,0,1,0
0,2021-11-16T20:45:12+00:00,https://www.facebook.com/,3g,259,260,259,261,228,244,226,279,831,818,774,848,603,571,505,604,2061,2010,1905,2065,822,809,767,838,delay,900ms,3,27,97,0.79,0.27,3813.824,0.55,3813.824,0.84,3813.824,1,0,1,0.02756183624267578
0,2021-11-16T20:48:16+00:00,https://www.youtube.com/,3g,9388,9378,9358,9389,61,62,59,66,4274,4260,3981,4525,389,382,360,396,11199,11131,10898,11295,4272,4257,3980,4520,delay,900ms,3,45,245,0.41,0.13,4690.257,0.01,8893.7155,0.57,5379.724477356408,0.5,596.5,1,0.023434448242187503
0,2021-11-16T20:51:11+00:00,https://www.instagram.com/,3g,323,324,323,325,289,288,276,299,1108,1121,1105,1149,388,391,383,402,2548,2544,2502,2583,1106,1119,1103,1147,delay,900ms,3,12,90,0.7,0.88,1876.8309999999997,0.01,10164.971,0.98,2387.707353998815,1,0,0.94,0.08203125
0,2021-11-16T18:44:48+00:00,https://www.google.com/,3g,210,210,210,210,94,95,91,101,583,593,578,618,254,258,253,266,723,731,716,753,577,586,571,610,delay,100ms,3,18,51,0.76,0.87,1913.612,0.96,2071.7620000000006,0.96,2844.028655023617,0.41,733.7910000000002,0.99,0.0422119140625
0,2021-11-16T18:56:44+00:00,https://www.vk.com/,3g,310,310,310,310,1106,1109,1105,1116,5122,6411,5063,9047,4078,4097,3984,4228,5713,7022,5671,9682,5094,6380,5032,9015,delay,100ms,3,131,69,0.46,0,16083.305500000002,0,16308.305499999999,0.01,16083.305500000002,1,0,1,0
0,2021-11-16T18:47:24+00:00,https://www.facebook.com/,3g,256,257,256,259,276,281,273,294,818,828,817,849,537,547,536,569,2010,2034,1955,2136,811,821,811,842,delay,100ms,3,27,94,0.79,0.27,3824.256,0.55,3824.256,0.84,3824.256,1,0,1,0.02756183624267578
0,2021-11-16T18:50:28+00:00,https://www.youtube.com/,3g,9367,9361,9348,9369,74,72,63,79,4236,4226,4173,4269,367,372,356,392,11211,11178,11017,11307,4234,4224,4171,4266,delay,100ms,3,50,244,0.41,0.14,4606.734999999999,0.03,7931.104999999998,0.64,4968.405045753287,0.43,694.043999999999,1,0
0,2021-11-16T18:53:22+00:00,https://www.instagram.com/,3g,323,323,323,323,287,413,283,668,1180,1265,1100,1515,385,505,378,751,2659,2707,2539,2923,1178,1263,1098,1512,delay,100ms,3,12,90,0.71,0.95,1565.9279999999999,0.01,10210.662999999999,0.99,2261.0205959996447,1,0,0.94,0.08203125
0,2021-11-16T20:57:14+00:00,https://www.google.com/,3g,210,210,210,210,90,91,88,95,596,597,585,610,237,238,237,240,741,734,705,756,580,587,578,604,delay,1000ms,3,18,51,0.76,0.88,1870.322,0.98,1870.322,0.96,2782.150191020125,0.36,823.4704999999999,0.99,0.0422119140625
0,2021-11-16T21:09:05+00:00,https://www.vk.com/,3g,310,281,222,310,1050,1107,1044,1226,5257,5508,5143,6124,4286,4297,4236,4369,5857,6076,5648,6722,5232,5490,5142,6097,delay,1000ms,3,132,63,0.46,0,16721.9555,0,16871.955499999996,0.01,16721.9555,1,0,1,0
0,2021-11-16T20:59:47+00:00,https://www.facebook.com/,3g,261,260,259,261,295,290,257,319,841,833,791,867,569,557,518,585,1989,1998,1982,2023,834,825,784,858,delay,1000ms,3,27,98,0.79,0.27,3836.377,0.55,3836.377,0.84,3836.377,1,0,1,0
0,2021-11-16T21:02:48+00:00,https://www.youtube.com/,3g,9379,9366,9328,9390,60,63,60,68,4136,4086,3975,4148,370,369,364,374,10819,10879,10805,11013,4129,4082,3973,4145,delay,1000ms,3,47,242,0.42,0.13,4666.425500000001,0.03,8086.5265,0.62,5115.887431545955,0.49,617.4810000000007,1,0.0167266845703125
0,2021-11-16T21:05:40+00:00,https://www.instagram.com/,3g,323,323,323,323,635,525,299,640,1480,1369,1141,1487,732,626,396,750,2870,2784,2576,2907,1478,1367,1139,1485,delay,1000ms,3,12,90,0.71,0.98,1268.569,0,11145.944,1,1933.69043799994,1,0,0.94,0.08203125
0,2021-11-16T18:30:15+00:00,https://www.google.com/,3g,215,213,210,215,98,97,93,101,586,590,576,609,270,261,242,270,1263,1262,1260,1264,579,583,569,601,delay,0ms,3,18,51,0.75,0.87,1903.2800000000002,0.98,1903.2800000000002,0.97,2676.355264451909,0.35,841,0.99,0.04776611328125
0,2021-11-16T18:41:53+00:00,https://www.vk.com/,3g,310,310,310,310,1115,1097,1047,1130,4918,4962,4894,5075,3953,3947,3920,3969,5497,5552,5478,5681,4893,4935,4865,5048,delay,0ms,3,132,69,0.46,0,16116.115000000002,0,16341.115000000002,0.01,16116.115000000002,1,0,1,0
0,2021-11-16T18:32:50+00:00,https://www.facebook.com/,3g,259,258,256,259,271,270,253,286,840,847,817,883,556,552,530,571,2017,2012,1988,2032,832,838,808,875,delay,0ms,3,27,95,0.78,0.26,3861.406,0.54,3861.406,0.83,3861.406,1,0,1,0.02756183624267578
0,2021-11-16T18:35:53+00:00,https://www.youtube.com/,3g,9387,9381,9347,9408,67,77,63,100,4051,4208,3910,4664,366,369,359,381,11137,11078,10781,11316,4047,4205,3907,4661,delay,0ms,3,46,243,0.38,0.13,4668.7880000000005,0.01,8927.948,0.61,5185.838838345819,0.38,784.1740000000004,1,0.006707763671875
0,2021-11-16T18:38:46+00:00,https://www.instagram.com/,3g,323,323,323,323,276,282,272,297,1075,1131,1053,1265,373,383,368,407,2492,2562,2485,2710,1073,1129,1051,1263,delay,0ms,3,12,90,0.7,0.88,1886.9590000000003,0.01,10141.444,0.99,2310.90582600011,1,0,0.94,0.08203125
