,timestamp,url,profile,domElements_median,domElements_mean,domElements_min,domElements_max,ttfb_median,ttfb_mean,ttfb_min,ttfb_max,loadEventEnd_median,loadEventEnd_mean,loadEventEnd_min,loadEventEnd_max,firstPaint_median,firstPaint_mean,firstPaint_min,firstPaint_max,fullyLoaded_median,fullyLoaded_mean,fullyLoaded_min,fullyLoaded_max,domComplete_median,domComplete_mean,domComplete_min,domComplete_max,throttleType,throttleparameter,httpVersion,lighthouse_performance,first-contentful-paint_score,first-contentful-paint_numericValue,largest-contentful-paint_score,largest-contentful-paint_numericValue,speed-index_score,speed-index_numericValue,total-blocking-time_score,total-blocking-time_numericValue,cumulative-layout-shift_score,cumulative-layout-shift_numericValue
0,2021-11-15T06:14:02+00:00,https://www.facebook.com/,3g,258,258,258,258,286,336,262,460,821,869,799,988,545,581,508,690,2080,2130,2064,2247,812,861,791,980,packetLoss,0.0045,2,0.79,0.29,3738.647,0.53,3888.647,0.85,3738.647,1,0,1,0
0,2021-11-15T06:20:09+00:00,https://www.instagram.com/,3g,323,323,323,323,576,513,306,657,1456,1427,1253,1571,663,606,400,755,2996,2921,2702,3064,1454,1425,1251,1569,packetLoss,0.0045,2,0.7,0.88,1895.125,0.01,10265.733,0.98,2491.043486,1,0,0.94,0.08203125
0,2021-11-15T07:38:42+00:00,https://www.vk.com/,3g,310,310,310,310,1052,1047,1033,1056,5112,5096,5042,5133,4105,4110,4100,4125,5745,5764,5615,5932,5081,5061,4999,5103,packetLoss,0.012,2,0.46,0,15950.518,0,16100.518,0.01,15950.518,1,0,1,0
0,2021-11-15T07:29:31+00:00,https://www.facebook.com/,3g,258,258,258,258,270,266,255,272,783,779,742,811,507,507,490,525,2019,2003,1954,2037,774,769,732,802,packetLoss,0.012,2,0.79,0.29,3744.137,0.53,3894.137,0.85,3744.137,1,0,1,0
0,2021-11-15T07:35:40+00:00,https://www.instagram.com/,3g,323,323,323,323,323,405,296,597,1379,1328,1141,1463,410,493,387,682,2838,2796,2602,2948,1377,1326,1139,1462,packetLoss,0.012,2,0.71,0.95,1563.964,0.01,10223.412,0.98,2455.25296,1,0,0.94,0.08203125
0,2021-11-15T06:07:22+00:00,https://www.vk.com/,3g,310,310,310,310,1081,1092,1037,1158,5538,5670,5498,5974,4485,4613,4416,4939,6332,6464,6276,6783,5493,5635,5468,5943,packetLoss,0.003,2,0.46,0,16008.9055,0,16083.9055,0.01,16008.9055,1,0,1,0
0,2021-11-15T05:57:58+00:00,https://www.facebook.com/,3g,258,258,258,258,283,283,271,295,814,822,806,845,540,541,525,558,2027,2033,1997,2075,806,814,798,837,packetLoss,0.003,2,0.79,0.29,3730.329,0.53,3880.329,0.85,3730.329,1,0,1,0.02756183624
0,2021-11-15T06:04:20+00:00,https://www.instagram.com/,3g,323,323,323,323,308,398,304,582,1464,1358,1087,1524,380,481,379,684,2902,3279,2541,4393,1463,1357,1085,1522,packetLoss,0.003,2,0.71,0.99,1249.741,0.01,10074.937,0.99,2067.984246,1,0,0.94,0.08203125
0,2021-11-15T07:54:25+00:00,https://www.vk.com/,3g,310,310,310,310,1272,1231,1128,1294,5332,6728,5327,9525,4318,4349,4206,4523,6002,7372,5906,10209,5290,6666,5265,9443,packetLoss,0.0135,2,0.46,0,15527.944,0,15752.944,0.01,15527.944,1,0,1,0
0,2021-11-15T07:45:09+00:00,https://www.facebook.com/,3g,258,258,258,258,270,272,264,282,783,792,775,818,509,518,505,541,2031,2043,2020,2077,776,784,766,809,packetLoss,0.0135,2,0.79,0.29,3724.015,0.53,3874.015,0.85,3724.015,1,0,1,0
0,2021-11-15T07:51:18+00:00,https://www.instagram.com/,3g,323,323,323,323,360,420,318,583,1261,1228,1068,1354,455,515,404,686,2713,2684,2528,2812,1259,1226,1066,1353,packetLoss,0.0135,2,0.71,0.99,1258.652,0.01,10056.887,0.99,2148.534128,1,0,0.94,0.08203125
0,2021-11-15T06:52:37+00:00,https://www.vk.com/,3g,310,310,310,310,1040,1126,1040,1297,5052,5131,5050,5292,4031,3994,3906,4045,5648,5710,5611,5870,5026,5102,5015,5265,packetLoss,0.0075,2,0.46,0,16182.6625,0,16332.6625,0.01,16182.6625,1,0,1,0
0,2021-11-15T06:44:08+00:00,https://www.facebook.com/,3g,258,258,258,258,281,283,268,300,699,723,693,778,475,485,473,508,1982,1961,1910,1990,693,717,687,771,packetLoss,0.0075,2,0.79,0.3,3684.894,0.55,3834.894,0.86,3684.894,1,0,1,0.02756183624
0,2021-11-15T06:49:47+00:00,https://www.instagram.com/,3g,323,323,323,323,290,289,288,290,929,940,923,969,369,366,344,384,2416,2406,2379,2424,927,939,922,967,packetLoss,0.0075,2,0.71,0.98,1265.154,0,10984.752,1,1889.717536,1,0,0.94,0.08203125
0,2021-11-15T08:10:14+00:00,https://www.vk.com/,3g,310,310,310,310,1108,1089,1050,1109,5632,5510,5192,5707,4637,4485,4177,4640,6219,6165,5862,6414,5603,5475,5161,5661,packetLoss,0.015,2,0.46,0,15950.073,0,16100.073,0.01,15950.073,1,0,1,0
0,2021-11-15T08:00:55+00:00,https://www.facebook.com/,3g,258,258,258,258,274,274,260,289,814,812,795,827,542,530,503,545,2038,2034,1989,2076,805,803,786,818,packetLoss,0.015,2,0.79,0.29,3739.362,0.53,3889.362,0.85,3739.362,1,0,1,0.02756183624
0,2021-11-15T08:07:10+00:00,https://www.instagram.com/,3g,323,324,323,325,302,303,298,309,1135,1143,1093,1200,390,392,384,401,2579,2601,2554,2670,1133,1141,1091,1198,packetLoss,0.015,2,0.71,0.98,1286.828,0.01,10073.435,0.97,2636.61178,1,0,0.94,0.08203125
0,2021-11-15T06:38:12+00:00,https://www.vk.com/,3g,310,310,310,310,1265,1225,1115,1296,5461,5974,4853,7609,4422,4969,3847,6639,6268,6631,5432,8192,5418,5933,4813,7567,packetLoss,0.006,2,0.46,0,15938.296,0,16013.296,0.01,15938.296,1,0,1,0
0,2021-11-15T06:29:33+00:00,https://www.facebook.com/,3g,258,258,258,258,256,256,247,266,683,685,671,701,477,466,439,481,1958,1960,1948,1973,676,679,665,695,packetLoss,0.006,2,0.79,0.29,3744.984,0.53,3894.984,0.85,3744.984,1,0,1,0.02756183624
