,timestamp,url,profile,domElements_median,domElements_mean,domElements_min,domElements_max,ttfb_median,ttfb_mean,ttfb_min,ttfb_max,loadEventEnd_median,loadEventEnd_mean,loadEventEnd_min,loadEventEnd_max,firstPaint_median,firstPaint_mean,firstPaint_min,firstPaint_max,fullyLoaded_median,fullyLoaded_mean,fullyLoaded_min,fullyLoaded_max,domComplete_median,domComplete_mean,domComplete_min,domComplete_max,throttleType,throttleparameter,httpVersion,num_http2_responses,num_http3_responses,lighthouse_performance,first-contentful-paint_score,first-contentful-paint_numericValue,largest-contentful-paint_score,largest-contentful-paint_numericValue,speed-index_score,speed-index_numericValue,total-blocking-time_score,total-blocking-time_numericValue,cumulative-layout-shift_score,cumulative-layout-shift_numericValue
0,2021-11-15T06:53:16+00:00,https://www.canva.com/,3g,4254,4258,4254,4266,557,664,519,916,5179,4945,4355,5300,1093,1188,1034,1437,5313,5057,4424,5435,5170,4932,4348,5278,delay,400ms,3,231,142,0.44,0.68,2490.217,0.64,3511.084,0.44,6155.068517068329,0.03,2892,1,0.0009662272135416666
0,2021-11-15T06:09:43+00:00,https://www.whatsapp.com/,3g,560,560,560,560,452,587,442,867,1326,1319,1202,1429,1022,1055,890,1254,2553,2548,2421,2670,1304,1301,1181,1417,delay,200ms,3,58,5,0.83,0.63,2635.664,0.5,3996.897,0.97,2635.664,1,0,1,0.013754665798611112
0,2021-11-15T06:19:47+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,1910,1718,1241,2004,8577,8640,7774,9568,2417,2770,1986,3907,1335,5356,1107,13626,8463,8540,7687,9470,delay,200ms,3,201,105,0.18,0.26,3853.359999999999,0,12317.981,0.01,16687.21705673071,0,30907.000000000004,1,0.006879848904079862
0,2021-11-15T06:13:59+00:00,https://www.forbes.com/,3g,1830,1830,1830,1830,103,133,79,217,1233,1282,1219,1393,443,500,442,616,1594,1598,1511,1688,1233,1281,1218,1393,delay,200ms,2,86,0,0.47,0.98,1321.674,0.88,2609.317,0.03,12747.282118113808,0,15482.938500000007,1,0.01824951171875
0,2021-11-15T06:24:38+00:00,https://www.live.com/,3g,449,449,449,449,309,319,232,416,2963,3144,2561,3908,931,1012,895,1211,3277,3557,3015,4379,2963,3144,2561,3908,delay,200ms,2,166,0,0.38,0.46,3132.154,0.01,10016.398,0.8,4090.7243475603987,0.17,1339.9999999999986,1,0
0,2021-11-15T06:06:06+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,687,713,672,780,6369,6380,5452,7320,1346,1413,1209,1684,13974,11936,7423,14411,6353,6369,5444,7310,delay,200ms,3,233,143,0.38,0.62,2657.7749999999996,0.53,3901.2879999999996,0.23,7927.1516102467285,0.01,4036.0284999999967,1,0.0013230251736111112
0,2021-11-15T08:22:09+00:00,https://www.whatsapp.com/,3g,560,560,560,560,433,436,433,442,1239,1162,988,1259,942,896,785,960,2467,2390,2230,2473,1221,1144,976,1234,delay,800ms,3,59,4,0.84,0.63,2631.115,0.52,3922.262,0.97,2631.115,1,0,1,0.013754665798611112
0,2021-11-15T08:30:01+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,1973,3080,1098,6170,7099,8637,6687,12125,2323,3471,1538,6553,10582,11216,8917,14149,7008,8533,6605,11985,delay,800ms,3,200,105,0.14,0.27,3845.0530000000003,0,10827.698999999999,0.01,14793.931545425243,0,23563.114,0.75,0.15275756835937498
0,2021-11-15T08:25:36+00:00,https://www.forbes.com/,3g,1838,1838,1838,1838,87,94,79,116,1018,1019,992,1046,461,427,334,485,1385,1413,1359,1494,1018,1018,991,1045,delay,800ms,2,87,0,0.83,0.98,1358.135,0.87,2650.192,0.97,2694.0193461455524,0.65,432.5,1,0.005288526746961806
0,2021-11-15T08:34:05+00:00,https://www.live.com/,3g,449,449,449,449,234,247,224,282,2631,2682,2628,2788,873,843,777,879,2952,2998,2946,3095,2630,2682,2628,2788,delay,800ms,2,165,0,0.38,0.39,3368.4950000000003,0.01,10002.935999999998,0.78,4203.58336933851,0.19,1286.9835000000003,1,0
0,2021-11-15T08:18:45+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,690,739,635,891,4725,4881,4653,5266,1239,1261,1131,1413,4831,4978,4739,5364,4713,4871,4645,5255,delay,800ms,3,232,141,0.44,0.77,2233.6890000000003,0.64,3494.9420000000005,0.32,7079.057522461505,0.02,3536.4999999999977,1,0.0013230251736111112
0,2021-11-15T08:41:30+00:00,https://www.whatsapp.com/,3g,560,560,560,560,460,465,453,483,1125,1115,1064,1157,919,913,878,943,2376,2361,2308,2398,1112,1102,1052,1142,delay,900ms,3,60,3,0.83,0.63,2624.414,0.51,3966.855,0.97,2624.414,1,0,1,0.013754665798611112
0,2021-11-15T08:49:47+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,1249,2149,1146,4052,7843,8445,6983,10508,2002,2954,1971,4890,9682,10462,9382,12322,7744,8356,6901,10424,delay,900ms,3,201,105,0.18,0.27,3845.9130000000005,0,11001.994000000002,0,18370.457116609574,0,18764.949,1,0.011826312594943577
0,2021-11-15T08:44:43+00:00,https://www.forbes.com/,3g,1830,1882,1830,1987,129,243,81,518,1830,3712,1120,8187,557,595,428,799,2149,9197,1527,23915,1830,3697,1120,8142,delay,900ms,3,239,4,0.84,0.71,2416.0899999999997,0.76,3091.9089999999997,0.92,3257.8698046215923,0.87,225,1,0.005576619995964897
0,2021-11-15T08:54:04+00:00,https://www.live.com/,3g,449,449,449,449,271,301,264,369,2564,2549,2479,2604,843,826,763,873,2876,2861,2785,2921,2564,2549,2479,2604,delay,900ms,2,165,0,0.4,0.47,3101.4559999999997,0.01,9926.037,0.84,3796.5855101995335,0.21,1192,1,0
0,2021-11-15T08:37:52+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,680,648,577,688,5575,5716,5472,6100,1221,1255,1199,1346,5661,4063,715,5813,5563,5705,5461,6091,delay,900ms,3,233,143,0.45,0.76,2264.12,0.71,3272.8239999999996,0.32,7097.942618599048,0.01,4131.499999999998,1,0.0013230251736111112
0,2021-11-15T05:45:01+00:00,https://www.whatsapp.com/,3g,560,560,560,560,473,486,468,518,1238,1296,1174,1475,1019,999,950,1027,2414,1798,504,2476,1222,1273,1162,1435,delay,100ms,3,60,4,0.83,0.63,2629.578,0.51,3973.276,0.97,2629.578,1,0,1,0.013754665798611112
0,2021-11-15T05:56:37+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,1888,1633,1118,1894,8623,8933,7604,10571,3483,3332,1760,4753,10805,11323,10549,12614,8525,8810,7480,10426,delay,100ms,3,202,105,0.16,0.3,3700.2099999999996,0,13134.463,0,19205.95942473923,0,29350.607000000015,0.84,0.12425679524739584
0,2021-11-15T05:50:52+00:00,https://www.forbes.com/,3g,1979,1980,1979,1982,120,111,92,122,11092,11409,10082,13053,500,489,443,525,23716,24677,22652,27663,10947,11256,9995,12827,delay,100ms,3,560,12,0.75,0.97,1376.415,0.75,3124.1110000000003,0.93,3094.505076381563,0.49,608,1,0.006361696455213759
0,2021-11-15T06:01:17+00:00,https://www.live.com/,3g,449,449,449,449,241,317,241,468,2920,3131,2883,3589,1121,1335,1007,1878,3196,3538,3177,4241,2919,3130,2882,3589,delay,100ms,2,165,0,0.26,0.39,3355.4620000000004,0,10496.396,0.46,6053.821608955362,0.02,3740.499999999998,1,0
0,2021-11-15T05:41:21+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,593,632,544,760,6401,6274,5780,6640,1454,1585,1408,1894,14053,11892,7154,14469,6389,6263,5769,6631,delay,100ms,3,233,142,0.41,0.66,2551.55,0.63,3555.914,0.28,7422.222144115431,0.01,4407.999999999999,1,0.0013230251736111112
0,2021-11-15T09:01:15+00:00,https://www.whatsapp.com/,3g,560,560,560,560,486,556,453,730,1109,1168,1019,1376,902,938,819,1093,2332,2399,2258,2608,1097,1153,1004,1359,delay,1000ms,3,59,5,0.83,0.63,2626.462,0.51,3970.1540000000005,0.97,2626.462,1,0,1,0.013754665798611112
0,2021-11-15T09:15:26+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,1326,1413,1114,1799,8865,8720,7876,9420,2037,1988,1604,2322,10663,10581,9509,11571,8777,8627,7792,9313,delay,1000ms,3,202,105,0.16,0.28,3780.067,0,11338.103000000003,0,19589.54236106246,0,29588.50700000001,0.85,0.12043355305989584
0,2021-11-15T09:06:29+00:00,https://www.forbes.com/,3g,1980,1983,1979,1989,117,213,110,413,12302,15442,7079,26945,619,790,478,1272,23440,33951,19547,58867,11817,15099,7023,26456,delay,1000ms,3,616,12,0.47,0.97,1453.037,0.88,2581.482,0,18005.133874657888,0,29679.99999999997,1,0.01824951171875
0,2021-11-15T09:20:34+00:00,https://www.live.com/,3g,449,449,449,449,1001,971,407,1506,5865,5673,4306,6849,2186,2025,1154,2736,6198,6062,4632,7357,5865,5673,4306,6849,delay,1000ms,2,167,0,0.29,0.32,3623.0350000000003,0,10381.221000000001,0.6,5233.9582115157555,0.06,2240.96,1,0
0,2021-11-15T08:57:52+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,704,647,527,710,5130,5171,4951,5431,1315,1240,1021,1384,5236,5260,5021,5522,5123,5163,4945,5420,delay,1000ms,3,231,143,0.44,0.77,2229.3619999999996,0.63,3551.3619999999996,0.4,6459.456551397462,0.02,3667.5,1,0.0009662272135416666
0,2021-11-15T05:22:50+00:00,https://www.whatsapp.com/,3g,560,560,560,560,439,438,411,464,1002,996,964,1023,813,814,811,818,2214,2228,2209,2260,990,985,955,1009,delay,0ms,3,59,4,0.84,0.67,2513.652,0.53,3898.7429999999995,0.98,2513.652,1,0,1,0.013754665798611112
0,2021-11-15T05:31:57+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,1215,1211,1183,1234,6733,9715,6307,16104,1672,1879,1601,2363,9081,13173,8806,21632,6656,9640,6234,16030,delay,0ms,3,199,105,0.18,0.27,3835.191,0,14557.929,0,19250.328727038228,0,27409.582000000002,1,0.006879848904079862
0,2021-11-15T05:27:16+00:00,https://www.forbes.com/,3g,1979,1977,1974,1979,72,72,61,83,6227,7345,6181,9627,420,423,412,438,18776,18817,18667,19008,6163,7294,6141,9578,delay,0ms,3,501,12,0.77,0.68,2502.679,0.56,3782.6345,0.84,3845.9743811143826,0.84,257.5,1,0.005576619995964897
0,2021-11-15T05:36:54+00:00,https://www.live.com/,3g,449,449,449,449,272,255,201,293,2834,2811,2765,2835,1141,1136,998,1270,3152,3254,3095,3514,2834,2811,2765,2835,delay,0ms,2,165,0,0.4,0.41,3272.0420000000004,0.01,10001.467999999997,0.78,4208.509502749343,0.24,1096,1,0
0,2021-11-15T05:19:45+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,554,578,539,640,4567,4552,4505,4583,1068,1100,1042,1191,4661,4647,4588,4692,4560,4544,4498,4575,delay,0ms,3,233,139,0.47,0.77,2230.749,0.72,3238.9839999999995,0.45,6141.31819313649,0.03,3172,1,0.0009662272135416666
